CNPJ Emissor,Emissor,Grupo,Setor,Descrição,Fonte
"05.144.757/0001-72","NOVONOR S.A. – EM RECUPERACAO JUDICIAL","Novonor","Serviços","Presta serviços empresariais, operacionais ou especializados a clientes públicos e privados.",""
"22.606.673/0001-22","NSP INVESTIMENTOS S.A. - EM RECUPERACAO JUDICIAL","NSP Investimentos","Holding","Holding que concentra participações e investimentos em empresas ou projetos do grupo NSP Investimentos.",""
"04.992.714/0001-84","NOVA TRANSPORTADORA DO SUDESTE S.A. – NTS","NTS","O&G","Opera infraestrutura de transporte de gás natural por meio de gasodutos.","https://www.ntsbrasil.com/"
"35.632.719/0001-20","NUVINI S.A.","Nuvini","Tecnologia","Desenvolve ou fornece software, plataformas digitais, equipamentos e serviços de tecnologia.",""
"37.863.454/0001-04","OAK HOLDING S.A.","OAK","Holding","Holding que concentra participações e investimentos em empresas ou projetos do grupo OAK.",""
"14.811.848/0001-05","OAS S/A - EM RECUPERACAO JUDICIAL","OAS","Construção","Executa obras de engenharia, construção pesada, edificações ou gestão de projetos de infraestrutura.",""
"29.980.141/0001-08","OCEANICA ENGENHARIA E CONSULTORIA S.A.","Oceânica","Construção","Executa obras de engenharia, construção pesada, edificações ou gestão de projetos de infraestrutura.",""
"09.114.805/0001-30","OCEANPACT SERVICOS MARITIMOS S.A.","OceanPact","O&G","Atua na cadeia de petróleo, gás natural, biocombustíveis ou distribuição de combustíveis.",""
"62.348.597/0001-17","ODESSA PARTICIPACOES S.A.","Odessa","Holding","Holding que concentra participações e investimentos em empresas ou projetos do grupo Odessa.",""
"12.817.681/0001-64","ODONTOCOMPANY FRANCHISING S.A","OdontoCompany","Saúde","Presta serviços hospitalares, diagnósticos, odontológicos ou outros cuidados de saúde.",""
"57.842.324/0001-94","ODR HEALTH SPE S.A","ODR Health","Saúde","Atua na prestação de serviços, produtos ou infraestrutura para o setor de saúde.",""
"00.845.661/0001-18","OFFICE TOTAL S.A.","Office Total","Serviços","Presta serviços empresariais, operacionais ou especializados a clientes públicos e privados.",""
"76.535.764/0001-43","OI S/A – EM RECUPERACAO JUDICIAL","Oi","Telecom","Fornece serviços ou infraestrutura de telecomunicações, internet, conectividade e redes.","https://ri.oi.com.br/"
"07.212.549/0001-99","OIW INDUSTRIA ELETRONICA S.A.","OIW Industria Eletronica","Tecnologia","Desenvolve ou fornece software, plataformas digitais, equipamentos e serviços de tecnologia.",""
"88.676.127/0001-76","OLEOPLAN S/A - OLEOS VEGETAIS PLANALTO","Oleoplan","Agro","Atua na produção agrícola, gestão de terras, originação ou comercialização de produtos do agronegócio.",""
"91.830.836/0001-79","OLFAR S.A. – ALIMENTO E ENERGIA","Olfar","Agro","Atua na produção agrícola, gestão de terras, originação ou comercialização de produtos do agronegócio.",""
"45.688.565/0001-41","OLINDINA PARTICIPACOES S.A.","Olindina","Holding","Holding que concentra participações e investimentos em empresas ou projetos do grupo Olindina.",""
"03.670.763/0001-38","OMNI TAXI AEREO S.A.","Omni","Aviação","Presta serviços de transporte aéreo de passageiros e cargas.",""
"03.585.974/0001-72","OMNILINK TECNOLOGIA S/A","Omnilink","Telecom","Fornece serviços ou infraestrutura de telecomunicações, internet, conectividade e redes.",""
"52.164.662/0001-09","CENTRO PAULISTA DE ONCOLOGIA S.A.","Oncoclínicas","Saúde","Atua na prestação de serviços, produtos ou infraestrutura para o setor de saúde.","https://ri.grupooncoclinicas.com/"
"03.559.174/0001-87","MULTIHEMO SERVICOS MEDICOS S/A","Oncoclínicas","Saúde","Atua na prestação de serviços, produtos ou infraestrutura para o setor de saúde.","https://ri.grupooncoclinicas.com/"
"12.104.241/0004-02","ONCOCLINICAS DO BRASIL SERVICOS MEDICOS  S.A.","Oncoclínicas","Saúde","Presta serviços hospitalares, diagnósticos, odontológicos ou outros cuidados de saúde.","https://ri.grupooncoclinicas.com/"
"61.563.557/0001-25","EMPRESA DE ONIBUS PASSARO MARRON S/A","Onibus Passaro Marron","Serviços","Presta serviços empresariais, operacionais ou especializados a clientes públicos e privados.",""
"02.773.542/0001-22","OPEA SECURITIZADORA S/A","Opea Securitizadora","Securitizadora","Estrutura e emite títulos lastreados em recebíveis e outros direitos creditórios.",""
"51.571.299/0001-75","OPEA SPE 01 COMPANHIA SECURITIZADORA  DE CREDITOS FINANCEIROS","Opea SPE 01 Companhia Securitizadora de","Securitizadora","Estrutura e emite títulos lastreados em recebíveis e outros direitos creditórios.",""
"61.009.143/0001-59","OPEA SPE 02 COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS - AGIBANK","Opea SPE 02 Companhia Securitizadora de","Securitizadora","Estrutura e emite títulos lastreados em recebíveis e outros direitos creditórios.",""
"06.293.753/0001-19","OPTIPAR PARTICIPACOES S. A.","Optipar","Holding","Holding que concentra participações e investimentos em empresas ou projetos do grupo Optipar.",""
"34.186.669/0001-31","ORIGEM ENERGIA ALAGOAS S.A.","Origem Energia","O&G","Atua na exploração, produção ou desenvolvimento de ativos de petróleo e gás.",""
"32.021.201/0001-61","ORIGEM ENERGIA S.A.","Origem Energia","Energia","Atua na geração, transmissão, distribuição ou comercialização de energia elétrica.",""
"36.113.075/0001-26","ORION TRANSMISSAO S.A","Orion Transmissão","Energia","Opera ativos de transmissão de energia elétrica, principalmente linhas e subestações.",""
"03.279.285/0001-30","ORIZON MEIO AMBIENTE S.A.","Orizon","Serviços","Presta serviços empresariais, operacionais ou especializados a clientes públicos e privados.","https://ri.orizonvr.com.br/"
"11.421.994/0001-36","ORIZON VALORIZACAO DE RESIDUOS S.A.","Orizon","Serviços","Presta serviços ambientais, incluindo coleta, tratamento, destinação ou valorização de resíduos.","https://ri.orizonvr.com.br/"
"02.536.066/0001-26","VITAL ENGENHARIA AMBIENTAL SA","Orizon","Construção","Executa obras de engenharia, construção pesada, edificações ou gestão de projetos de infraestrutura.","https://ri.orizonvr.com.br/"
"53.262.367/0001-40","OSAKA PARTICIPACOES SOCIETARIAS S.A.","Osaka Participações Societarias","Holding","Holding que concentra participações e investimentos em empresas ou projetos do grupo Osaka Participações Societarias.",""
"11.198.242/0001-58","OSX CONSTRUCAO NAVAL SA-EM REC.JUDICIAL","OSX","Construção","Executa obras de engenharia, construção pesada, edificações ou gestão de projetos de infraestrutura.",""
"25.298.162/0001-89","OURILANDIA DO NORTE TRANSMISSORA DE ENERGIA S/A","Ourilandia do Norte","Energia","Opera ativos de transmissão de energia elétrica, principalmente linhas e subestações.",""
"55.474.939/0001-80","OURINHOS SANEAMENTO S.A.","Ourinhos","Saneamento","Presta serviços de abastecimento de água, coleta e tratamento de esgoto ou gestão de ativos de saneamento.",""
"35.198.517/0001-11","OURO PRETO SERVICOS DE SANEAMENTO S/A-SANEOURO","Ouro Preto Servicos de Saneamento S/a-saneouro","Saneamento","Presta serviços de abastecimento de água, coleta e tratamento de esgoto ou gestão de ativos de saneamento.",""
"57.417.537/0001-79","OXYMED COMERCIO E LOCACAO DE EQUIPAMENTOS MEDICO HOSPITALARES S.A.","Oxymed","Saúde","Presta serviços hospitalares, diagnósticos, odontológicos ou outros cuidados de saúde.",""
"18.080.368/0001-72","OZN HEALTH SPE S.A","OZN Health","Saúde","Atua na prestação de serviços, produtos ou infraestrutura para o setor de saúde.",""
"32.161.916/0001-10","PADUA IV PARTICIPACOES S.A.","Padua IV","Holding","Holding que concentra participações e investimentos em empresas ou projetos do grupo Padua IV.",""
"06.626.253/0001-51","EMPREENDIMENTOS PAGUE MENOS S/A","Pague Menos","Varejo","Comercializa produtos ao consumidor por meio de lojas físicas, atacado, distribuição ou canais digitais.","https://ri.paguemenos.com.br/"
"32.184.487/0001-04","PAMPA TRANSMISSAO DE ENERGIA S.A","Pampa","Energia","Opera ativos de transmissão de energia elétrica, principalmente linhas e subestações.",""
"44.507.274/0001-47","PANATI HOLDING S.A.","Panati","Holding","Holding que concentra participações e investimentos em empresas ou projetos do grupo Panati.",""
"02.305.131/0001-02","PANTANAL PLAZA SHOPPING S/A","Pantanal Plaza Shopping","Shopping","Desenvolve, administra ou explora shopping centers e empreendimentos comerciais.",""
"92.665.611/0001-77","DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS","Panvel","Varejo","Comercializa produtos ao consumidor por meio de lojas físicas, atacado, distribuição ou canais digitais.","https://ri.grupopanvel.com.br/"
"52.507.338/0001-38","PARAIPABA PARTICIPACOES S.A.","Paraipaba","Holding","Holding que concentra participações e investimentos em empresas ou projetos do grupo Paraipaba.",""
"17.553.029/0001-01","PARANAIBA TRANSMISSORA DE ENERGIA S.A.","Paranaiba","Energia","Opera ativos de transmissão de energia elétrica, principalmente linhas e subestações.",""
"48.963.906/0001-38","PARATY G.D. S.A.","Paraty G.d","Energia","Atua na geração, transmissão, distribuição ou comercialização de energia elétrica.",""
"32.667.691/0001-78","PARINTINS AMAZONAS TRANSMISSORA DE ENERGIA S.A.","Parintins Amazonas","Energia","Opera ativos de transmissão de energia elétrica, principalmente linhas e subestações.",""
"29.641.242/0001-46","PARK EMPREENDIMENTOS COMERCIAIS S.A.","Park Empreendimentos Comerciais","Real Estate","Desenvolve, incorpora, administra ou investe em imóveis e empreendimentos imobiliários.",""
"51.200.548/0001-16","PARQUE EOLICO JACOBINA 02 S.A","Parque Eolico Jacobina 02","Energia","Desenvolve ou opera projetos de geração de energia eólica.",""
"51.200.883/0001-14","PARQUE EOLICO JACOBINA 03 S.A","Parque Eolico Jacobina 03","Energia","Desenvolve ou opera projetos de geração de energia eólica.",""
"51.490.598/0001-85","PARQUE EOLICO JACOBINA 04 S.A.","Parque Eolico Jacobina 04","Energia","Desenvolve ou opera projetos de geração de energia eólica.",""
"51.490.603/0001-50","PARQUE EOLICO JACOBINA 05 S.A.","Parque Eolico Jacobina 05","Energia","Desenvolve ou opera projetos de geração de energia eólica.",""
"10.531.501/0001-58","CONCESSIONARIA AUTO RAPOSO TAVARES S/A","Pátria","Rodovia","Opera uma concessão rodoviária, realizando manutenção, atendimento aos usuários e investimentos na infraestrutura viária.","https://www.patria.com/"
"07.802.794/0001-56","ESSENTIA PCHS S.A","Pátria","Energia","Desenvolve ou opera ativos de geração hidrelétrica.","https://www.patria.com/"
"36.146.575/0001-64","EIXO SP CONCESSIONARIA DE RODOVIAS S.A","Pátria","Rodovia","Opera uma concessão rodoviária, realizando manutenção, atendimento aos usuários e investimentos na infraestrutura viária.","https://www.patria.com/"
"36.062.772/0001-03","INFRAESTRUTURA BRASIL HOLDING IX S.A.","Pátria","Holding","Holding que concentra participações e investimentos em empresas ou projetos do grupo Pátria.","https://www.patria.com/"
"47.529.691/0001-89","INFRAESTRUTURA BRASIL HONDING XXV S.A","Pátria","Holding","Holding que concentra participações e investimentos em empresas ou projetos do grupo Pátria.","https://www.patria.com/"
"52.846.229/0001-45","INFRAESTRUTURA BRASIL HOLDING 35 S.A.","Pátria","Holding","Holding que concentra participações e investimentos em empresas ou projetos do grupo Pátria.","https://www.patria.com/"
"45.239.925/0001-28","INFRAESTRUTURA BRASIL HOLDING XVIII S.A.","Pátria","Holding","Holding que concentra participações e investimentos em empresas ou projetos do grupo Pátria.","https://www.patria.com/"
"56.950.924/0001-03","VIA RAPOSO CONCESSIONARIA DE RODOVIAS S.A","Pátria","Rodovia","Opera uma concessão rodoviária, realizando manutenção, atendimento aos usuários e investimentos na infraestrutura viária.","https://www.patria.com/"
"44.507.288/0001-60","INFRAESTRUTURA BRASIL HOLDING XVII S.A","Pátria","Holding","Holding que concentra participações e investimentos em empresas ou projetos do grupo Pátria.","https://www.patria.com/"
"23.236.821/0001-27","PATRIMAR ENGENHARIA S.A.","Patrimar","Real Estate","Desenvolve, incorpora, administra ou investe em imóveis e empreendimentos imobiliários.",""
"34.714.305/0001-87","PAU RAINHA GERACAO E COMERCIO DE ENERGIA SPE S/A","PAU Rainha Geração e Comercio de","Energia","Atua na geração, transmissão, distribuição ou comercialização de energia elétrica.",""
"22.091.543/0001-02","PCH BV II - GERACAO DE ENERGIA S.A.","PCH BV II","Energia","Desenvolve ou opera ativos de geração hidrelétrica.",""
"02.950.811/0001-89","PDG REALTY S/A EMPREENDIMENTOS E PARTICIPACOES","PDG Realty S/a","Real Estate","Desenvolve, incorpora, administra ou investe em imóveis e empreendimentos imobiliários.",""
"71.304.687/0001-05","PEDRA AGROINDUSTRIAL S.A.","Pedra Agroindustrial","Agro","Atua na produção agrícola, gestão de terras, originação ou comercialização de produtos do agronegócio.",""
"10.242.524/0001-42","PEDRAS TRANSMISSORA DE ENERGIA S.A","Pedras","Energia","Opera ativos de transmissão de energia elétrica, principalmente linhas e subestações.",""
"25.243.894/0001-71","PETRA GOLD SERVICOS FINANCEIROS S A","Petra Gold Servicos Financeiros","Serviços Financeiros","Oferece crédito, investimentos, gestão de recursos ou outros serviços financeiros.",""
"33.000.167/0001-01","PETROLEO BRASILEIRO S/A - PETROBRAS","Petrobras","O&G","Atua na exploração, produção ou desenvolvimento de ativos de petróleo e gás.",""
"03.342.704/0001-30","PETRORECONCAVO S.A.","PetroReconcavo","O&G","Atua na exploração, produção ou desenvolvimento de ativos de petróleo e gás.","https://ri.petroreconcavo.com.br/"
"88.613.658/0001-10","PETTENATI SA INDUSTRIA TEXTIL","Pettenati","Indústria","Fabrica produtos, equipamentos ou insumos industriais para diferentes cadeias produtivas.",""
"18.328.118/0001-09","PET CENTER COMERCIO  E PARTICIPACOES S.A.","Petz","Holding","Holding que concentra participações e investimentos em empresas ou projetos do grupo Petz.",""
"42.914.980/0001-88","PGE - CASCATA GERADORA DE ENERGIA S.A.","PGE - Cascata","Energia","Atua na geração, transmissão, distribuição ou comercialização de energia elétrica.",""
"43.261.542/0001-20","PGE - GUARAU GERADORA DE ENERGIA S.A.","PGE - Guarau","Energia","Atua na geração, transmissão, distribuição ou comercialização de energia elétrica.",""
"60.946.368/0001-79","PINUS SUL S.A.","Pinus SUL","P&P","Atua na produção florestal, madeira, celulose, papel ou embalagens.",""
"27.219.024/0001-92","PIRAPORA II SOLAR HOLDING S.A.","Pirapora II Solar","Energia","Desenvolve ou opera projetos de geração de energia solar fotovoltaica.",""
"25.117.259/0001-48","PIRAPORA SOLAR HOLDING S.A.","Pirapora Solar","Energia","Desenvolve ou opera projetos de geração de energia solar fotovoltaica.",""
"44.334.943/0001-26","PIRAUI ENERGIA RENOVAVEL S.A.","Piraui","Energia","Atua na geração, transmissão, distribuição ou comercialização de energia elétrica.",""
"02.898.846/0001-16","PLAENGE PARTICIPACOES S/A","Plaenge","Real Estate","Desenvolve, incorpora, administra ou investe em imóveis e empreendimentos imobiliários.",""
"49.703.913/0001-63","PLATAO CAPITAL S.A.","Platao Capital","Serviços Financeiros","Oferece crédito, investimentos, gestão de recursos ou outros serviços financeiros.",""
"22.763.502/0001-07","PMZ DISTRIBUIDORA S.A.","PMZ","Varejo","Comercializa produtos ao consumidor por meio de lojas físicas, atacado, distribuição ou canais digitais.",""
"26.051.817/0001-82","POLO FILMS INDUSTRIA E COMERCIO SA..","Polo Films","Serviços","Presta serviços empresariais, operacionais ou especializados a clientes públicos e privados.",""
"50.675.079/0001-29","POMERWASSER AMBIENTAL S.P.E. S.A.","Pomerwasser Ambiental S.p.e","Saneamento","Presta serviços de abastecimento de água, coleta e tratamento de esgoto ou gestão de ativos de saneamento.",""
